commit,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment
4b7989b10321e5558fc00c93408c6631f9fc604d,1.9818840579710144,16.61413043478261,1.4855072463768115,4.02536231884058,3.9329710144927534,4.769927536231884,1.6757246376811594,19.92572463768116,1.963768115942029,16.416666666666668,1.4692028985507246
1790f4fea04c2401feda0c96e35a3b50b1ba4fe3,1.9616087751371116,16.685557586837295,1.5027422303473492,4.051188299817184,3.956124314442413,4.819012797074954,1.6892138939670933,19.9981718464351,1.9488117001828154,16.480804387568554,1.489945155393053
c1d44cee954b46b5fce729ba31d9674fe527b868,1.97992700729927,16.735401459854014,1.5091240875912408,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.076642335766422,1.9616788321167884,16.536496350364963,1.4945255474452555
eb7b9749f2b7bc0d0e0ac2c68d98cf1b8f4a2761,1.9781021897810218,16.740875912408757,1.5091240875912408,4.056569343065694,3.958029197080292,4.819343065693431,1.6934306569343065,20.072992700729927,1.9616788321167884,16.54014598540146,1.4945255474452555
b643827b9443deadaa5804998116107953f8b42f,1.9891107078039927,16.671506352087114,1.4882032667876588,4.0417422867513615,3.9455535390199636,4.791288566243194,1.6860254083484574,19.98911070780399,1.9727767695099818,16.471869328493646,1.4736842105263157
15b4a163950c2e8660a7797ce3975ccea8705f80,1.97992700729927,16.74270072992701,1.5091240875912408,4.056569343065694,3.958029197080292,4.819343065693431,1.6934306569343065,20.074817518248175,1.9635036496350364,16.541970802919707,1.4945255474452555
3e5b36c6378da0be3f5371cb1f2a3f84e1952fae,1.96309963099631,16.74538745387454,1.503690036900369,4.075645756457565,3.981549815498155,4.8468634686346865,1.6918819188191883,20.07380073800738,1.9501845018450183,16.538745387453876,1.488929889298893
7826a7865c4d99e86c18e4a2bb42161f223196c9,1.97992700729927,16.74270072992701,1.5091240875912408,4.056569343065694,3.958029197080292,4.819343065693431,1.6934306569343065,20.074817518248175,1.9635036496350364,16.541970802919707,1.4945255474452555
b66f3b6bba3a4e0210f8d63ce456f3055c8aa85d,1.97992700729927,16.735401459854014,1.5091240875912408,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.076642335766422,1.9616788321167884,16.536496350364963,1.4945255474452555
846df809bc671d6487fa2be7550e3ed2b62e62f9,1.9652650822669104,16.691042047531994,1.5009140767824498,4.047531992687386,3.952468007312614,4.8208409506398535,1.6873857404021937,20.0018281535649,1.9506398537477148,16.482632541133455,1.4881170018281535
bf748049f53cea3662b02d87cc91d44a0164e588,1.9891107078039927,16.671506352087114,1.4882032667876588,4.0417422867513615,3.9455535390199636,4.791288566243194,1.6860254083484574,19.98911070780399,1.9727767695099818,16.471869328493646,1.4736842105263157
ac3f5a346860b824e083c5d305757c3260565475,1.9891107078039927,16.67513611615245,1.4882032667876588,4.0417422867513615,3.9455535390199636,4.793103448275862,1.6860254083484574,19.99092558983666,1.9727767695099818,16.475499092558984,1.4736842105263157
