commit,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxNesting
2cfe66a8ee57fb3da18c262db8e6df95e263510b,161.0,161.0,161.0,13
3a30033327337323e91dcbcb87396d3245260585,161.0,161.0,161.0,13
5d2993b6eabb0e0efdbe17bd43a3bec07a1670be,118.0,117.0,154.0,13
5938454cbc585e0f4bdd9f1cc87c6886a3c1bff3,161.0,161.0,161.0,13
758c1f9d1bcab5115f5d9e990c952602ea58a161,118.0,117.0,154.0,13
af95749f9b06467e7536da24432b00989a7c8c5a,118.0,117.0,154.0,13
4d0912a206a32e9763424363617e8425f049f344,118.0,117.0,154.0,13
38124a40e480c1717326b7bc27bcbca758de908e,161.0,161.0,161.0,13
768c7cb710a970a522320f712f028f17eabc66ed,161.0,161.0,161.0,13
c9672ba4c86a5fb18ea20d1c4a2c0eb6a731f3cb,161.0,161.0,161.0,13
b80f629f5bcf798a3c9b37651d2369ad555e7382,161.0,161.0,161.0,13
77b34eaa0777020abb41096106e1c2f19b0a87c5,161.0,161.0,161.0,13
c4b4968397ca98112205c94fa3d70ae3aedbc475,161.0,161.0,161.0,13
dddbad728c93280fe54ef86699b6d70e2aab44d1,161.0,161.0,161.0,13
f131db9e3166c528d3b0352b653eb0d9deca5a65,118.0,117.0,154.0,13
75177c8591aee23374c2ead9c9505ce989a8eec2,161.0,161.0,161.0,13
7895b2b448ca6f8a34265b452cf5db1435828ce4,161.0,161.0,161.0,13
01e60a9a22fea0d10fe869b36d406b2eac131476,118.0,117.0,154.0,13
c3027be9d1962b3bf839f8e04eb05a86bc871ee9,161.0,161.0,161.0,13
28d67d9a262c7600f5c17bb8e2072fd224260ade,161.0,161.0,161.0,13
d1a8460caac1a19457e352a6b610b7bc89cd56d9,161.0,161.0,161.0,13
b439747bc1074f6f325987d6f2b1a38119d3b863,161.0,161.0,161.0,13
1b283377b18bc1e363005729b025a88b36084c4e,161.0,161.0,161.0,13
511dca80cce868237b2b64f909ed83863fcf5455,161.0,161.0,161.0,13
b8607f35b180a00b3f3240ff7d26d034a83fb23a,161.0,161.0,161.0,13
8bc095f7d5b847501e06e8bc1eafc50a314b99b9,161.0,161.0,161.0,13
515360f9e9be976344e3d21cf6f28dcd2ff3c4f9,118.0,117.0,154.0,13
a17062cf42556593fb73547e613b0be867026257,161.0,161.0,161.0,13
6fa68ff28856f85f8633ea054856e98962f167d0,161.0,161.0,161.0,13
fa675ebd998bcbf6192b95bb0fe70f345c06d07d,161.0,161.0,161.0,13
90117bda026bb10dbc6a15b77751be4f83b31d7d,161.0,161.0,161.0,13
694c76f5c12fe533db00568dbea4b5cfc00e2d5f,161.0,161.0,161.0,13
3ec804490a265f4c418a321428c12f3f18b7eff5,113.0,112.0,154.0,13
531788af951cbaf5356363f66c54594b555bdde3,113.0,112.0,154.0,13
ab37a18b60b4f061de8239256589faeaab630ff8,113.0,112.0,154.0,13
dc58c8554ab9ca8ae12944ce5a311a39d93835eb,113.0,112.0,154.0,13
a8d93d19a2fede14a35db163a1fd3bc87b6ac41d,113.0,112.0,154.0,13
c93ab42b7480a2c317713385f5ef3f8f2b099c2b,117.0,116.0,154.0,13
fc92b0878ccaa128e7c4505788f7c477284f0021,118.0,117.0,154.0,13
a849d36cf2877a1890371851710382f463290978,118.0,117.0,154.0,13
ebb1f6fe9d741151a737a8d509fab7339f18af63,118.0,117.0,154.0,13
72dd4a8e40c56efcff4a81f0a16a200497fdf74f,161.0,161.0,161.0,13
f9d7abec2ad2f9eb3d8873169cc28c34273df082,161.0,161.0,161.0,13
070e5f72d9d6f0056895bd3222e75f8075ed4c0e,161.0,161.0,161.0,13
79e913c24aa37d0ede9ed9e8962a19634ae5129a,118.0,117.0,154.0,13
1a845a2c88e5b72acce33c9719ec36fcd0f9c877,161.0,161.0,161.0,13
569aa376ea2bb3f27f6248543f3df91c71e612d6,161.0,161.0,161.0,13
eee886cfb0de096a4b0144bba4fddaf1db0a4555,161.0,161.0,161.0,13
8eb9460045e44065a85c1dc735bbb8fcba776146,161.0,161.0,161.0,13
e92b848cb6a77172d2fbd2bda39a32e371d40eea,161.0,161.0,161.0,13
bc83266abe36905cade4719cbaeb8a62d0a382da,161.0,161.0,161.0,13
3aca1fc6c9c69fbfce0e6312fc8e3087cb6334a4,161.0,161.0,161.0,13
9fd750461befcaf984d5966606308c8cd6912f3c,161.0,161.0,161.0,13
9850fe5d95ac14585998e6ebeaf158c976954b1b,161.0,161.0,161.0,13
cf93982faefd3a9a488ea9a68c60e3a81a4e0432,161.0,161.0,161.0,13
4939e2c435529095059faa72a4004a4849fb8682,161.0,161.0,161.0,13
f06e90dac1f63f46d299ca728464fb0a450f6972,161.0,161.0,161.0,13
f172ad627553dfd0cbb47e7a5726eb1677dea2bd,161.0,161.0,161.0,13
9df4a6074a98740b70b980d43dca5203db0ff688,118.0,117.0,154.0,13
9b669787fc6ebc527df9ad058c4bcaf46bacc267,161.0,161.0,161.0,13
